in s,Math in V
-4.600000E-04,2.29343E-02
-4.599500E-04,-1.51455E-02
-4.599000E-04,3.89441E-03
-4.598500E-04,3.17302E-02
-4.598000E-04,1.95196E-02
-4.597500E-04,-6.83745E-03
-4.597000E-04,-1.22186E-02
-4.596500E-04,3.27058E-02
-4.596000E-04,4.29651E-02
-4.595500E-04,-7.32526E-03
-4.595000E-04,-1.56333E-02
-4.594500E-04,1.22025E-02
-4.594000E-04,5.02823E-02
-4.593500E-04,2.68521E-02
-4.593000E-04,-2.97951E-02
-4.592500E-04,-2.78438E-02
-4.592000E-04,4.68676E-02
-4.591500E-04,5.22335E-02
-4.591000E-04,-8.08411E-06
-4.590500E-04,-4.24934E-02
-4.590000E-04,1.51293E-02
-4.589500E-04,5.02823E-02
-4.589000E-04,2.53886E-02
-4.588500E-04,-2.44292E-02
-4.588000E-04,-2.83317E-02
-4.587500E-04,4.24773E-02
-4.587000E-04,4.78432E-02
-4.586500E-04,-3.91058E-03
-4.586000E-04,-1.95358E-02
-4.585500E-04,-5.86183E-03
-4.585000E-04,4.73554E-02
-4.584500E-04,2.53886E-02
-4.584000E-04,-1.85602E-02
-4.583500E-04,-9.83708E-04
-4.583000E-04,2.63642E-02
-4.582500E-04,3.85595E-02
-4.582000E-04,1.45535E-03
-4.581500E-04,-1.66089E-02
-4.581000E-04,2.04953E-02
-4.580500E-04,2.83155E-02
-4.580000E-04,1.07390E-02
-4.579500E-04,-1.27064E-02
-4.579000E-04,4.87003E-03
-4.578500E-04,4.54042E-02
-4.578000E-04,1.80562E-02
-4.577500E-04,-1.27064E-02
-4.577000E-04,4.79728E-04
-4.576500E-04,3.27058E-02
-4.576000E-04,4.29651E-02
-4.575500E-04,-1.27064E-02
-4.575000E-04,-2.29505E-02
-4.574500E-04,2.49008E-02
-4.574000E-04,4.54042E-02
-4.573500E-04,2.34374E-02
-4.573000E-04,-3.95513E-02
-4.572500E-04,-8.30089E-03
-4.572000E-04,4.93066E-02
-4.571500E-04,4.19895E-02
-4.571000E-04,-1.12430E-02
-4.570500E-04,-3.22342E-02
-4.570000E-04,2.24465E-02
-4.569500E-04,5.76147E-02
-4.569000E-04,2.09831E-02
-4.568500E-04,-2.97951E-02
-4.568000E-04,-8.80394E-03
-4.567500E-04,4.39407E-02
-4.567000E-04,4.54042E-02
-4.566500E-04,-3.91058E-03
-4.566000E-04,-2.39261E-02
-4.565500E-04,1.46415E-02
-4.565000E-04,4.78432E-02
-4.564500E-04,1.02512E-02
-4.564000E-04,-1.90480E-02
-4.563500E-04,-2.93496E-03
-4.563000E-04,2.88033E-02
-4.562500E-04,2.44130E-02
-4.562000E-04,-1.22186E-02
-4.561500E-04,-1.47152E-03
-4.561000E-04,3.07546E-02
-4.560500E-04,3.07546E-02
-4.560000E-04,-8.08411E-06
-4.559500E-04,-1.90480E-02
-4.559000E-04,1.90318E-02
-4.558500E-04,3.75839E-02
-4.558000E-04,9.27559E-03
-4.557500E-04,-1.61211E-02
-4.557000E-04,3.89441E-03
-4.556500E-04,4.97945E-02
-4.556000E-04,3.07546E-02
-4.555500E-04,-1.41699E-02
-4.555000E-04,-1.70967E-02
-4.554500E-04,2.19587E-02
-4.554000E-04,5.46726E-02
-4.553500E-04,8.29996E-03
-4.553000E-04,-3.51610E-02
-4.552500E-04,5.35785E-03
-4.552000E-04,4.39407E-02
-4.551500E-04,4.44285E-02
-4.551000E-04,-1.70967E-02
-4.550500E-04,-3.32098E-02
-4.550000E-04,3.22180E-02
-4.549500E-04,4.78432E-02
-4.549000E-04,1.56171E-02
-4.548500E-04,-3.07707E-02
-4.548000E-04,-1.46577E-02
-4.547500E-04,5.71269E-02
-4.547000E-04,2.92911E-02
-4.546500E-04,-1.07552E-02
-4.546000E-04,-1.56333E-02
-4.545500E-04,2.19587E-02
-4.545000E-04,5.32091E-02
-4.544500E-04,5.84566E-03
-4.544000E-04,-2.00236E-02
-4.543500E-04,1.07390E-02
-4.543000E-04,3.27058E-02
-4.542500E-04,2.58764E-02
-4.542000E-04,-1.85602E-02
-4.541500E-04,-6.83745E-03
-4.541000E-04,3.70961E-02
-4.540500E-04,1.80562E-02
-4.540000E-04,1.45535E-03
-4.539500E-04,-1.70967E-02
-4.539000E-04,2.34374E-02
-4.538500E-04,4.49163E-02
-4.538000E-04,-1.22186E-02
-4.537500E-04,-2.00236E-02
-4.537000E-04,7.30909E-03
-4.536500E-04,4.68676E-02
-4.536000E-04,3.66083E-02
-4.535500E-04,-3.66245E-02
-4.535000E-04,-8.80394E-03
-4.534500E-04,1.90318E-02
-4.534000E-04,4.88188E-02
-4.533500E-04,1.65928E-02
-4.533000E-04,-3.85757E-02
-4.532500E-04,1.41537E-02
-4.532000E-04,5.66391E-02
-4.531500E-04,3.02667E-02
-4.531000E-04,-1.75846E-02
-4.530500E-04,-2.58926E-02
-4.530000E-04,3.56327E-02
-4.529500E-04,5.41848E-02
-4.529000E-04,-4.95896E-04
-4.528500E-04,-2.19749E-02
-4.528000E-04,-6.83745E-03
-4.527500E-04,5.02823E-02
-4.527000E-04,3.36814E-02
-4.526500E-04,-2.05114E-02
-4.526000E-04,-1.46577E-02
-4.525500E-04,2.29343E-02
-4.525000E-04,3.66083E-02
-4.524500E-04,5.35785E-03
-4.524000E-04,-2.29505E-02
-4.523500E-04,1.70806E-02
-4.523000E-04,3.12424E-02
-4.522500E-04,1.51293E-02
-4.522000E-04,-9.29175E-03
-4.521500E-04,-8.08411E-06
-4.521000E-04,3.90474E-02
-4.520500E-04,2.63642E-02
-4.520000E-04,-1.17308E-02
-4.519500E-04,-1.02674E-02
-4.519000E-04,3.51449E-02
-4.518500E-04,4.29651E-02
-4.518000E-04,-1.47152E-03
-4.517500E-04,-2.29505E-02
-4.517000E-04,1.51293E-02
-4.516500E-04,4.88188E-02
-4.516000E-04,2.39252E-02
-4.515500E-04,-2.44292E-02
-4.515000E-04,-1.22186E-02
-4.514500E-04,3.70961E-02
-4.514000E-04,5.27213E-02
-4.513500E-04,-3.42277E-03
-4.513000E-04,-4.29813E-02
-4.512500E-04,1.02512E-02
-4.512000E-04,5.12579E-02
-4.511500E-04,3.36814E-02
-4.511000E-04,-3.07707E-02
-4.510500E-04,-2.29505E-02
-4.510000E-04,4.10138E-02
-4.509500E-04,5.07701E-02
-4.509000E-04,4.87003E-03
-4.508500E-04,-2.58926E-02
-4.508000E-04,3.89441E-03
-4.507500E-04,4.78432E-02
-4.507000E-04,1.95196E-02
-4.506500E-04,-1.36821E-02
-4.506000E-04,-8.30089E-03
-4.505500E-04,3.22180E-02
-4.505000E-04,4.24773E-02
-4.504500E-04,-4.88620E-03
-4.504000E-04,-8.30089E-03
-4.503500E-04,1.51293E-02
-4.503000E-04,2.63642E-02
-4.502500E-04,1.80562E-02
-4.502000E-04,-2.09992E-02
-4.501500E-04,9.76340E-03
-4.501000E-04,3.66083E-02
-4.500500E-04,1.61050E-02
-4.500000E-04,-8.80394E-03
-4.499500E-04,-9.29175E-03
-4.499000E-04,3.56327E-02
-4.498500E-04,4.00382E-02
-4.498000E-04,-1.56333E-02
-4.497500E-04,-1.27064E-02
-4.497000E-04,1.41537E-02
-4.496500E-04,5.46726E-02
-4.496000E-04,2.68521E-02
-4.495500E-04,-4.00391E-02
-4.495000E-04,-1.31942E-02
-4.494500E-04,4.19895E-02
-4.494000E-04,4.73554E-02
-4.493500E-04,-9.83708E-04
-4.493000E-04,-3.71123E-02
-4.492500E-04,1.90318E-02
-4.492000E-04,5.66391E-02
-4.491500E-04,2.19587E-02
-4.491000E-04,-2.39261E-02
-4.490500E-04,-2.49170E-02
-4.490000E-04,4.49163E-02
-4.489500E-04,4.44285E-02
-4.489000E-04,-6.83745E-03
-4.488500E-04,-2.39261E-02
-4.488000E-04,4.79728E-04
-4.487500E-04,5.32091E-02
-4.487000E-04,2.24465E-02
-4.486500E-04,-2.58926E-02
-4.486000E-04,-8.30089E-03
-4.485500E-04,2.19587E-02
-4.485000E-04,4.05260E-02
-4.484500E-04,2.91879E-03
-4.484000E-04,-1.61211E-02
-4.483500E-04,2.63642E-02
-4.483000E-04,3.31936E-02
-4.482500E-04,1.02512E-02
-4.482000E-04,-1.07552E-02
-4.481500E-04,5.84566E-03
-4.481000E-04,4.68676E-02
-4.480500E-04,2.34374E-02
-4.480000E-04,-1.90480E-02
-4.479500E-04,-9.83708E-04
-4.479000E-04,3.51449E-02
-4.478500E-04,4.05260E-02
-4.478000E-04,-8.80394E-03
-4.477500E-04,-2.54048E-02
-4.477000E-04,2.34374E-02
-4.476500E-04,4.88188E-02
-4.476000E-04,2.44130E-02
-4.475500E-04,-3.02829E-02
-4.475000E-04,-8.30089E-03
-4.474500E-04,4.83310E-02
-4.474000E-04,4.39407E-02
-4.473500E-04,-1.07552E-02
-4.473000E-04,-3.76001E-02
-4.472500E-04,1.61050E-02
-4.472000E-04,5.61513E-02
-4.471500E-04,2.53886E-02
-4.471000E-04,-2.68682E-02
-4.470500E-04,-1.66089E-02
-4.470000E-04,3.85595E-02
-4.469500E-04,4.97945E-02
-4.469000E-04,-8.08411E-06
-4.468500E-04,-3.17463E-02
-4.468000E-04,1.46415E-02
-4.467500E-04,4.73554E-02
-4.467000E-04,2.34374E-02
-4.466500E-04,-1.31942E-02
-4.466000E-04,-7.81307E-03
-4.465500E-04,3.02667E-02
-4.465000E-04,3.31936E-02
-4.464500E-04,-9.77957E-03
-4.464000E-04,-1.17308E-02
-4.463500E-04,1.95196E-02
-4.463000E-04,3.46570E-02
-4.462500E-04,1.07390E-02
-4.462000E-04,-1.80724E-02
-4.461500E-04,1.31781E-02
-4.461000E-04,3.41692E-02
-4.460500E-04,9.27559E-03
-4.460000E-04,-1.31942E-02
-4.459500E-04,-7.81307E-03
-4.459000E-04,4.29651E-02
-4.458500E-04,3.61205E-02
-4.458000E-04,-1.27064E-02
-4.457500E-04,-1.66089E-02
-4.457000E-04,1.70806E-02
-4.456500E-04,5.32091E-02
-4.456000E-04,2.09831E-02
-4.455500E-04,-3.22342E-02
-4.455000E-04,-3.91058E-03
-4.454500E-04,4.54042E-02
-4.454000E-04,4.73554E-02
-4.453500E-04,-4.88620E-03
-4.453000E-04,-4.29813E-02
-4.452500E-04,2.14709E-02
-4.452000E-04,5.32091E-02
-4.451500E-04,2.58764E-02
-4.451000E-04,-2.05114E-02
-4.450500E-04,-2.54048E-02
-4.450000E-04,4.49163E-02
-4.449500E-04,4.49163E-02
-4.449000E-04,-3.91058E-03
-4.448500E-04,-2.68682E-02
-4.448000E-04,-4.39839E-03
-4.447500E-04,5.17457E-02
-4.447000E-04,2.04953E-02
-4.446500E-04,-2.49170E-02
-4.446000E-04,-3.42277E-03
-4.445500E-04,2.78277E-02
-4.445000E-04,4.49163E-02
-4.444500E-04,-3.91058E-03
-4.444000E-04,-1.80724E-02
-4.443500E-04,2.49008E-02
-4.443000E-04,3.41692E-02
-4.442500E-04,1.17146E-02
-4.442000E-04,-1.56333E-02
-4.441500E-04,4.38222E-03
-4.441000E-04,4.44285E-02
-4.440500E-04,1.31781E-02
-4.440000E-04,-1.17308E-02
-4.439500E-04,-7.32526E-03
-4.439000E-04,2.97789E-02
-4.438500E-04,4.34529E-02
-4.438000E-04,-1.90480E-02
-4.437500E-04,-2.29505E-02
-4.437000E-04,2.29343E-02
-4.436500E-04,5.22335E-02
-4.436000E-04,2.68521E-02
-4.435500E-04,-3.76001E-02
-4.435000E-04,-7.32526E-03
-4.434500E-04,4.39407E-02
-4.434000E-04,4.44285E-02
-4.433500E-04,-6.34964E-03
-4.433000E-04,-3.22342E-02
-4.432500E-04,1.61050E-02
-4.432000E-04,5.81025E-02
-4.431500E-04,2.09831E-02
-4.431000E-04,-2.58926E-02
-4.430500E-04,-1.61211E-02
-4.430000E-04,3.75839E-02
-4.429500E-04,5.32091E-02
-4.429000E-04,-7.32526E-03
-4.428500E-04,-2.73560E-02
-4.428000E-04,8.29996E-03
-4.427500E-04,4.78432E-02
-4.427000E-04,2.53886E-02
-4.426500E-04,-2.05114E-02
-4.426000E-04,-6.34964E-03
-4.425500E-04,3.02667E-02
-4.425000E-04,3.56327E-02
-4.424500E-04,9.67540E-04
-4.424000E-04,-1.07552E-02
-4.423500E-04,1.70806E-02
-4.423000E-04,3.70961E-02
-4.422500E-04,6.33347E-03
-4.422000E-04,-1.51455E-02
-4.421500E-04,1.02512E-02
-4.421000E-04,3.80717E-02
-4.420500E-04,2.29343E-02
-4.420000E-04,-1.90480E-02
-4.419500E-04,-6.83745E-03
-4.419000E-04,4.29651E-02
-4.418500E-04,3.80717E-02
-4.418000E-04,-2.93496E-03
-4.417500E-04,-2.73560E-02
-4.417000E-04,1.75684E-02
-4.416500E-04,5.41848E-02
-4.416000E-04,1.56171E-02
-4.415500E-04,-2.54048E-02
-4.415000E-04,-4.39839E-03
-4.414500E-04,4.10138E-02
-4.414000E-04,5.27213E-02
-4.413500E-04,-1.12430E-02
-4.413000E-04,-4.24934E-02
-4.412500E-04,1.90318E-02
-4.412000E-04,5.36970E-02
-4.411500E-04,2.68521E-02
-4.411000E-04,-2.73560E-02
-4.410500E-04,-2.19749E-02
-4.410000E-04,4.49163E-02
-4.409500E-04,4.39407E-02
-4.409000E-04,-2.44714E-03
-4.408500E-04,-2.54048E-02
-4.408000E-04,8.78777E-03
-4.407500E-04,5.66391E-02
-4.407000E-04,1.65928E-02
-4.406500E-04,-1.66089E-02
-4.406000E-04,-3.91058E-03
-4.405500E-04,2.73399E-02
-4.405000E-04,4.24773E-02
-4.404500E-04,-8.30089E-03
-4.404000E-04,-1.12430E-02
-4.403500E-04,2.00074E-02
-4.403000E-04,2.49008E-02
-4.402500E-04,1.65928E-02
-4.402000E-04,-1.70967E-02
-4.401500E-04,8.78777E-03
-4.401000E-04,4.29651E-02
-4.400500E-04,9.76340E-03
-4.400000E-04,-1.02674E-02
-4.399500E-04,-5.86183E-03
-4.399000E-04,3.27058E-02
-4.398500E-04,4.58920E-02
-4.398000E-04,-1.56333E-02
-4.397500E-04,-1.46577E-02
-4.397000E-04,1.90318E-02
-4.396500E-04,4.97945E-02
-4.396000E-04,2.09831E-02
-4.395500E-04,-4.49325E-02
-4.395000E-04,4.79728E-04
-4.394500E-04,4.39407E-02
-4.394000E-04,4.39407E-02
-4.393500E-04,-3.91058E-03
-4.393000E-04,-3.51610E-02
-4.392500E-04,1.95196E-02
-4.392000E-04,5.56634E-02
-4.391500E-04,1.65928E-02
-4.391000E-04,-1.75846E-02
-4.390500E-04,-2.19749E-02
-4.390000E-04,4.97945E-02
-4.389500E-04,4.49163E-02
-4.389000E-04,-1.07552E-02
-4.388500E-04,-2.09992E-02
-4.388000E-04,2.91879E-03
-4.387500E-04,5.07701E-02
-4.387000E-04,2.53886E-02
-4.386500E-04,-1.75846E-02
-4.386000E-04,3.89441E-03
-4.385500E-04,2.04953E-02
-4.385000E-04,3.36814E-02
-4.384500E-04,-8.08411E-06
-4.384000E-04,-1.41699E-02
-4.383500E-04,2.49008E-02
-4.383000E-04,3.17302E-02
-4.382500E-04,5.84566E-03
-4.382000E-04,-9.29175E-03
-4.381500E-04,9.76340E-03
-4.381000E-04,4.15017E-02
-4.380500E-04,1.85440E-02
-4.380000E-04,-1.95358E-02
-4.379500E-04,-1.47152E-03
-4.379000E-04,3.46570E-02
-4.378500E-04,4.00382E-02
-4.378000E-04,-1.46577E-02
-4.377500E-04,-2.29505E-02
-4.377000E-04,2.49008E-02
-4.376500E-04,5.27213E-02
-4.376000E-04,1.51293E-02
-4.375500E-04,-3.22342E-02
-4.375000E-04,-4.39839E-03
-4.374500E-04,4.83310E-02
-4.374000E-04,4.49163E-02
-4.373500E-04,-6.34964E-03
-4.373000E-04,-4.54203E-02
-4.372500E-04,1.75684E-02
-4.372000E-04,6.63953E-02
-4.371500E-04,2.88033E-02
-4.371000E-04,-3.32098E-02
-4.370500E-04,-1.36821E-02
-4.370000E-04,4.93066E-02
-4.369500E-04,4.54042E-02
-4.369000E-04,-8.80394E-03
-4.368500E-04,-2.49170E-02
-4.368000E-04,2.53886E-02
-4.367500E-04,4.73554E-02
-4.367000E-04,1.36659E-02
-4.366500E-04,-1.75846E-02
-4.366000E-04,-1.47152E-03
-4.365500E-04,3.56327E-02
-4.365000E-04,3.31936E-02
-4.364500E-04,-1.41699E-02
-4.364000E-04,-5.37401E-03
-4.363500E-04,2.53886E-02
-4.363000E-04,3.07546E-02
-4.362500E-04,1.22025E-02
-4.362000E-04,-2.00236E-02
-4.361500E-04,2.00074E-02
-4.361000E-04,4.19895E-02
-4.360500E-04,1.45535E-03
-4.360000E-04,-1.17308E-02
-4.359500E-04,-4.95896E-04
-4.359000E-04,4.44285E-02
-4.358500E-04,3.31936E-02
-4.358000E-04,-2.24627E-02
-4.357500E-04,-1.31942E-02
-4.357000E-04,2.39252E-02
-4.356500E-04,5.22335E-02
-4.356000E-04,1.26903E-02
-4.355500E-04,-3.36976E-02
-4.355000E-04,3.40660E-03
-4.354500E-04,4.63798E-02
-4.354000E-04,4.24773E-02
-4.353500E-04,-9.77957E-03
-4.353000E-04,-3.76001E-02
-4.352500E-04,3.70961E-02
-4.352000E-04,5.17457E-02
-4.351500E-04,1.22025E-02
-4.351000E-04,-2.29505E-02
-4.350500E-04,-1.31942E-02
-4.350000E-04,5.46726E-02
-4.349500E-04,3.75839E-02
-4.349000E-04,-1.51455E-02
-4.348500E-04,-1.61211E-02
-4.348000E-04,1.36659E-02
-4.347500E-04,5.36970E-02
-4.347000E-04,1.56171E-02
-4.346500E-04,-1.95358E-02
-4.346000E-04,1.46415E-02
-4.345500E-04,3.02667E-02
-4.345000E-04,3.12424E-02
-4.344500E-04,-1.17308E-02
-4.344000E-04,-1.95933E-03
-4.343500E-04,4.10138E-02
-4.343000E-04,2.49008E-02
-4.342500E-04,-9.83708E-04
-4.342000E-04,-1.17308E-02
-4.341500E-04,1.70806E-02
-4.341000E-04,5.41848E-02
-4.340500E-04,-1.47152E-03
-4.340000E-04,-1.90480E-02
-4.339500E-04,4.87003E-03
-4.339000E-04,4.19895E-02
-4.338500E-04,4.15017E-02
-4.338000E-04,-2.93073E-02
-4.337500E-04,-1.75846E-02
-4.337000E-04,4.19895E-02
-4.336500E-04,4.68676E-02
-4.336000E-04,8.78777E-03
-4.335500E-04,-4.44447E-02
-4.335000E-04,8.78777E-03
-4.334500E-04,5.95659E-02
-4.334000E-04,3.12424E-02
-4.333500E-04,-1.51455E-02
-4.333000E-04,-2.68682E-02
-4.332500E-04,3.75839E-02
-4.332000E-04,5.56634E-02
-4.331500E-04,-1.95933E-03
-4.331000E-04,-2.44292E-02
-4.330500E-04,1.94316E-03
-4.330000E-04,4.97945E-02
-4.329500E-04,4.29651E-02
-4.329000E-04,-1.56333E-02
-4.328500E-04,-1.22186E-02
-4.328000E-04,2.29343E-02
-4.327500E-04,3.80717E-02
-4.327000E-04,8.29996E-03
-4.326500E-04,-2.19749E-02
-4.326000E-04,1.36659E-02
-4.325500E-04,3.36814E-02
-4.325000E-04,1.85440E-02
-4.324500E-04,-8.80394E-03
-4.324000E-04,-9.83708E-04
-4.323500E-04,3.36814E-02
-4.323000E-04,2.24465E-02
-4.322500E-04,-5.86183E-03
-4.322000E-04,-5.37401E-03
-4.321500E-04,2.68521E-02
-4.321000E-04,4.34529E-02
-4.320500E-04,-8.08411E-06
-4.320000E-04,-1.75846E-02
-4.319500E-04,1.41537E-02
-4.319000E-04,4.88188E-02
-4.318500E-04,2.39252E-02
-4.318000E-04,-2.29505E-02
-4.317500E-04,-1.17308E-02
-4.317000E-04,3.80717E-02
-4.316500E-04,5.32091E-02
-4.316000E-04,-1.47152E-03
-4.315500E-04,-3.90635E-02
-4.315000E-04,1.56171E-02
-4.314500E-04,5.17457E-02
-4.314000E-04,2.92911E-02
-4.313500E-04,-2.78438E-02
-4.313000E-04,-2.49170E-02
-4.312500E-04,4.34529E-02
-4.312000E-04,4.97945E-02
-4.311500E-04,2.91879E-03
-4.311000E-04,-2.39261E-02
-4.310500E-04,-2.44714E-03
-4.310000E-04,5.07701E-02
-4.309500E-04,2.29343E-02
-4.309000E-04,-1.51455E-02
-4.308500E-04,-6.83745E-03
-4.308000E-04,2.83155E-02
-4.307500E-04,4.44285E-02
-4.307000E-04,-3.91058E-03
-4.306500E-04,-1.41699E-02
-4.306000E-04,1.80562E-02
-4.305500E-04,3.07546E-02
-4.305000E-04,2.00074E-02
-4.304500E-04,-1.66089E-02
-4.304000E-04,1.07390E-02
-4.303500E-04,4.15017E-02
-4.303000E-04,1.17146E-02
-4.302500E-04,-9.77957E-03
-4.302000E-04,-8.30089E-03
-4.301500E-04,3.46570E-02
-4.301000E-04,4.54042E-02
-4.300500E-04,-1.56333E-02
-4.300000E-04,-1.75846E-02
-4.299500E-04,1.85440E-02
-4.299000E-04,4.97945E-02
-4.298500E-04,2.39252E-02
-4.298000E-04,-3.95513E-02
-4.297500E-04,-3.42277E-03
-4.297000E-04,4.24773E-02
-4.296500E-04,4.73554E-02
-4.296000E-04,9.67540E-04
-4.295500E-04,-3.56488E-02
-4.295000E-04,2.53886E-02
-4.294500E-04,5.61513E-02
-4.294000E-04,1.80562E-02
-4.293500E-04,-2.19749E-02
-4.293000E-04,-1.95358E-02
-4.292500E-04,4.49163E-02
-4.292000E-04,4.78432E-02
-4.291500E-04,-1.12430E-02
-4.291000E-04,-1.61211E-02
-4.290500E-04,1.07390E-02
-4.290000E-04,5.36970E-02
-4.289500E-04,1.90318E-02
-4.289000E-04,-2.44292E-02
-4.288500E-04,2.91879E-03
-4.288000E-04,2.19587E-02
-4.287500E-04,3.41692E-02
-4.287000E-04,-8.08411E-06
-4.286500E-04,-1.41699E-02
-4.286000E-04,3.22180E-02
-4.285500E-04,2.19587E-02
-4.285000E-04,2.43098E-03
-4.284500E-04,-1.22186E-02
-4.284000E-04,1.12268E-02
-4.283500E-04,4.49163E-02
-4.283000E-04,1.56171E-02
-4.282500E-04,-1.36821E-02
-4.282000E-04,-8.08411E-06
-4.281500E-04,3.66083E-02
-4.281000E-04,4.05260E-02
-4.280500E-04,-1.17308E-02
-4.280000E-04,-2.34383E-02
-4.279500E-04,2.83155E-02
-4.279000E-04,5.12579E-02
-4.278500E-04,1.56171E-02
-4.278000E-04,-3.51610E-02
-4.277500E-04,-4.39839E-03
-4.277000E-04,5.12579E-02
-4.276500E-04,3.95504E-02
-4.276000E-04,-1.31942E-02
-4.275500E-04,-3.41854E-02
-4.275000E-04,2.63642E-02
-4.274500E-04,5.41848E-02
-4.274000E-04,1.56171E-02
-4.273500E-04,-3.36976E-02
-4.273000E-04,-1.51455E-02
-4.272500E-04,4.39407E-02
-4.272000E-04,4.49163E-02
-4.271500E-04,-1.22186E-02
-4.271000E-04,-2.14871E-02
-4.270500E-04,1.90318E-02
-4.270000E-04,4.78432E-02
-4.269500E-04,1.41537E-02
-4.269000E-04,-1.75846E-02
-4.268500E-04,2.43098E-03
-4.268000E-04,3.95504E-02
-4.267500E-04,3.02667E-02
-4.267000E-04,-1.36821E-02
-4.266500E-04,-9.83708E-04
-4.266000E-04,2.83155E-02
-4.265500E-04,3.46570E-02
-4.265000E-04,4.38222E-03
-4.264500E-04,-1.85602E-02
-4.264000E-04,2.00074E-02
-4.263500E-04,4.29651E-02
-4.263000E-04,2.43098E-03
-4.262500E-04,-1.80724E-02
-4.262000E-04,-1.47152E-03
-4.261500E-04,4.93066E-02
-4.261000E-04,3.66083E-02
-4.260500E-04,-2.63804E-02
-4.260000E-04,-1.36821E-02
-4.259500E-04,2.68521E-02
-4.259000E-04,5.22335E-02
-4.258500E-04,7.81215E-03
-4.258000E-04,-3.80879E-02
-4.257500E-04,9.76340E-03
-4.257000E-04,4.63798E-02
-4.256500E-04,4.44285E-02
-4.256000E-04,-1.41699E-02
-4.255500E-04,-3.12585E-02
-4.255000E-04,3.56327E-02
-4.254500E-04,5.07701E-02
-4.254000E-04,9.27559E-03
-4.253500E-04,-1.80724E-02
-4.253000E-04,-1.17308E-02
-4.252500E-04,5.32091E-02
-4.252000E-04,3.75839E-02
-4.251500E-04,-1.02674E-02
-4.251000E-04,-4.39839E-03
-4.250500E-04,1.56171E-02
-4.250000E-04,4.93066E-02
-4.249500E-04,6.82128E-03
-4.249000E-04,-1.95358E-02
-4.248500E-04,1.07390E-02
-4.248000E-04,2.39252E-02
-4.247500E-04,3.27058E-02
-4.247000E-04,-1.02674E-02
-4.246500E-04,-8.80394E-03
-4.246000E-04,3.36814E-02
-4.245500E-04,1.61050E-02
-4.245000E-04,2.43098E-03
-4.244500E-04,-1.17308E-02
-4.244000E-04,1.75684E-02
-4.243500E-04,5.17457E-02
-4.243000E-04,4.79728E-04
-4.242500E-04,-1.90480E-02
-4.242000E-04,8.29996E-03
-4.241500E-04,4.29651E-02
-4.241000E-04,3.61205E-02
-4.240500E-04,-3.07707E-02
-4.240000E-04,-1.46577E-02
-4.239500E-04,3.07546E-02
-4.239000E-04,4.39407E-02
-4.238500E-04,1.02512E-02
-4.238000E-04,-4.24934E-02
-4.237500E-04,9.27559E-03
-4.237000E-04,5.51756E-02
-4.236500E-04,2.92911E-02
-4.236000E-04,-1.46577E-02
-4.235500E-04,-3.51610E-02
-4.235000E-04,3.75839E-02
-4.234500E-04,5.51756E-02
-4.234000E-04,4.79728E-04
-4.233500E-04,-2.58926E-02
-4.233000E-04,-4.88620E-03
-4.232500E-04,4.73554E-02
-4.232000E-04,3.36814E-02
-4.231500E-04,-1.41699E-02
-4.231000E-04,-1.17308E-02
-4.230500E-04,2.53886E-02
-4.230000E-04,4.44285E-02
-4.229500E-04,9.76340E-03
-4.229000E-04,-2.00236E-02
-4.228500E-04,1.26903E-02
-4.228000E-04,3.36814E-02
-4.227500E-04,2.09831E-02
-4.227000E-04,-1.02674E-02
-4.226500E-04,-8.08411E-06
-4.226000E-04,3.95504E-02
-4.225500E-04,3.02667E-02
-4.225000E-04,-8.80394E-03
-4.224500E-04,-7.81307E-03
-4.224000E-04,2.88033E-02
-4.223500E-04,4.10138E-02
-4.223000E-04,-5.37401E-03
-4.222500E-04,-1.95358E-02
-4.222000E-04,1.07390E-02
-4.221500E-04,4.88188E-02
-4.221000E-04,2.34374E-02
-4.220500E-04,-2.49170E-02
-4.220000E-04,-1.22186E-02
-4.219500E-04,3.75839E-02
-4.219000E-04,4.93066E-02
-4.218500E-04,-2.93496E-03
-4.218000E-04,-2.58926E-02
-4.217500E-04,1.41537E-02
-4.217000E-04,5.56634E-02
-4.216500E-04,2.97789E-02
-4.216000E-04,-2.49170E-02
-4.215500E-04,-2.39261E-02
-4.215000E-04,4.10138E-02
-4.214500E-04,4.58920E-02
-4.214000E-04,7.81215E-03
-4.213500E-04,-2.58926E-02
-4.213000E-04,-4.95896E-04
-4.212500E-04,5.07701E-02
-4.212000E-04,2.29343E-02
-4.211500E-04,-1.46577E-02
-4.211000E-04,-7.81307E-03
-4.210500E-04,2.00074E-02
-4.210000E-04,4.78432E-02
-4.209500E-04,-5.86183E-03
-4.209000E-04,-8.30089E-03
-4.208500E-04,1.56171E-02
-4.208000E-04,3.27058E-02
-4.207500E-04,2.14709E-02
-4.207000E-04,-1.95358E-02
-4.206500E-04,9.76340E-03
-4.206000E-04,4.10138E-02
-4.205500E-04,2.14709E-02
-4.205000E-04,-7.32526E-03
-4.204500E-04,-7.32526E-03
-4.204000E-04,3.31936E-02
-4.203500E-04,4.49163E-02
-4.203000E-04,-1.07552E-02
-4.202500E-04,-1.56333E-02
-4.202000E-04,9.76340E-03
-4.201500E-04,5.27213E-02
-4.201000E-04,2.63642E-02
-4.200500E-04,-3.56488E-02
-4.200000E-04,-4.95896E-04
-4.199500E-04,3.70961E-02
-4.199000E-04,4.78432E-02
